"assignees","author","body","closed","closedAt","comments","createdAt","id","labels","milestone","number","projectCards","projectItems","reactionGroups","state","title","updatedAt","url"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@asantacana1970

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s Agent Query

### Descripción
El workflow **Ka0s Agent Query** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0S] Agent Query
- **Run ID**: 23586816619
- **Commit**: b3097e3a21cc5dd6a37173d919ce4b4ceba60027
- **Branch/Ref**: main
- **Actor**: asantacana1970

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23586816619
",true,"2026-03-26T09:35:08Z",1,"2026-03-26T09:24:30Z",4142147061,"itop-incident;triage;automated","",5189,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5189/reactions","closed","[INCIDENT]: Fallo en workflow Ka0s Agent Query","2026-03-26T09:35:22Z","https://github.com/Ka0s-Klaus/ka0s/issues/5189"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@asantacana1970

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s CD Core Services Deploy -> K8s

### Descripción
El workflow Ka0s CD Core Services Deploy -> K8s ha fallado durante su ejecución.
El error detectado en los logs es:

```
2026-03-26T07:57:22.5346096Z job.batch/pull-llama3-1-8b serverside-applied
2026-03-26T07:57:22.5429571Z The Deployment ""ollama"" is invalid: spec.strategy.rollingUpdate: Forbidden: may not be specified when strategy `type` is 'Recreate'
2026-03-26T07:57:22.5430583Z ingress.networking.k8s.io/ollama-ingress serverside-applied
2026-03-26T07:57:22.5501861Z ##[error]Process completed with exit code 1.
```

¿Puedes decirme qué ha ocurrido y cómo solucionarlo?

Detalles Técnicos:

Módulo: [Ka0s] CD Core Services
Run ID: 23583545867
Commit: 633bc20
Branch/Ref: main
Actor: asantacana1970

Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23583545867
",true,"2026-03-26T09:30:42Z",8,"2026-03-26T07:58:31Z",4141557142,"itop-incident;triage;automated;ka0s-agent","",5188,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5188/reactions","closed","[INCIDENT]: Fallo en workflow Ka0s CD Core Services Deploy -> K8s","2026-03-26T09:30:42Z","https://github.com/Ka0s-Klaus/ka0s/issues/5188"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@asantacana1970

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s CD Core Services Deploy -> K8s

### Descripción
El workflow **Ka0s CD Core Services Deploy -> K8s** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0s] CD Core Services
- **Run ID**: 23582964131
- **Commit**: ddf9aa5c84c00bd0a8a02d7c3264ac761fe69e62
- **Branch/Ref**: main
- **Actor**: asantacana1970

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23582964131
",true,"2026-03-26T09:07:23Z",0,"2026-03-26T07:40:46Z",4141455079,"itop-incident;triage;automated","",5187,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5187/reactions","closed","[INCIDENT]: Fallo en workflow Ka0s CD Core Services Deploy -> K8s","2026-03-26T09:07:23Z","https://github.com/Ka0s-Klaus/ka0s/issues/5187"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@santakloud

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Daily Lead Time Report

### Descripción
El workflow **Daily Lead Time Report** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0S] Daily Lead Time Report
- **Run ID**: 23572245584
- **Commit**: 6fbcf58dca835470ff086d4d8dbe7027f337dbba
- **Branch/Ref**: main
- **Actor**: santakloud

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23572245584
",true,"2026-03-26T09:07:22Z",0,"2026-03-26T01:11:25Z",4139623898,"itop-incident;triage;automated","",5186,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5186/reactions","closed","[INCIDENT]: Fallo en workflow Daily Lead Time Report","2026-03-26T09:07:22Z","https://github.com/Ka0s-Klaus/ka0s/issues/5186"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@ka0score

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Ka0s Status MongDB Report

### Descripción
El workflow **Ka0s Status MongDB Report** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0s] Status MongDB Report
- **Run ID**: 23554174394
- **Commit**: 8c7b17882d5766e016f6ef494fb30d48450da93a
- **Branch/Ref**: main
- **Actor**: ka0score

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23554174394
",true,"2026-03-26T09:07:22Z",0,"2026-03-25T17:16:14Z",4137089869,"itop-incident;triage;automated","",5185,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5185/reactions","closed","[INCIDENT]: Fallo en workflow Ka0s Status MongDB Report","2026-03-26T09:07:22Z","https://github.com/Ka0s-Klaus/ka0s/issues/5185"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@santakloud

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Daily Lead Time Report

### Descripción
El workflow **Daily Lead Time Report** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0S] Daily Lead Time Report
- **Run ID**: 23519698978
- **Commit**: ed648a43bcf07691812e51c307aa001964308acf
- **Branch/Ref**: main
- **Actor**: santakloud

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23519698978
",true,"2026-03-26T09:46:40Z",6,"2026-03-25T00:59:47Z",4131652144,"itop-incident;triage;automated;ka0s-agent;ka0s-agent-eval;ka0s-agent-promote-eval","",5184,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5184/reactions","closed","[INCIDENT]: Fallo en workflow Daily Lead Time Report","2026-03-26T09:46:40Z","https://github.com/Ka0s-Klaus/ka0s/issues/5184"
"","github-actions[bot]","### Organización
Ka0s

### Proyecto
[Ka0S] Delete Namespace

### Fecha
2026-03-24 11:21:59

### Descripción de la Incidencia
El workflow **Ka0s Delete Namespace & Audit** ha fallado.
- **Run ID**: 23486805673
- **Actor**: asantacana1970
- **Evento**: workflow_dispatch

### Logs y Evidencias
Por favor revisar los logs de la ejecución: [Run Link](https://github.com/Ka0s-Klaus/ka0s/actions/runs/23486805673)
",true,"2026-03-26T10:19:06Z",8,"2026-03-24T11:22:00Z",4127113168,"itop-incident;triage;automated;ka0s-agent;ka0s-agent-eval","",5183,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5183/reactions","closed","[INCIDENT]: Fallo en workflow Ka0s Delete Namespace & Audit","2026-03-26T10:19:06Z","https://github.com/Ka0s-Klaus/ka0s/issues/5183"
"","github-actions[bot]","### Organización
Ka0s

### Solicitante
@santakloud

### Estado
New

### Impacto
Service

### Urgencia
Medium

### Servicio / CI afectado
GitHub Actions / Daily Lead Time Report

### Descripción
El workflow **Daily Lead Time Report** ha fallado durante su ejecución.

**Detalles Técnicos:**
- **Módulo**: [Ka0S] Daily Lead Time Report
- **Run ID**: 23467725238
- **Commit**: 81f24284e3112ab0876e931f0118e35f89ebf446
- **Branch/Ref**: main
- **Actor**: santakloud

### Pasos / Evidencias
Logs de ejecución: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23467725238
",true,"2026-03-26T09:07:21Z",0,"2026-03-24T00:54:03Z",4124559256,"itop-incident;triage;automated","",5182,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5182/reactions","closed","[INCIDENT]: Fallo en workflow Daily Lead Time Report","2026-03-26T09:07:21Z","https://github.com/Ka0s-Klaus/ka0s/issues/5182"
"","ka0score","Run: https://github.com/Ka0s-Klaus/ka0s/actions/runs/23317621040

Contexto (logs, extracto del step **Commit Results**):
```
2026-03-19T21:24:30.3520321Z git pull --rebase
2026-03-19T21:24:30.9523788Z error: cannot pull with rebase: You have unstaged changes.
2026-03-19T21:24:30.9527017Z error: Please commit or stash them.
2026-03-19T21:24:30.9547140Z ##[error]Process completed with exit code 128.
```

Pregunta: ¿por qué falla y cuál es el fix recomendado en el workflow?

Reintento2: 2026-03-19.
",true,"2026-03-26T14:02:45Z",19,"2026-03-19T21:45:40Z",4104375798,"ka0s-agent;ka0s-agent-eval;ka0s-agent-promote-eval","",5072,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5072/reactions","closed","¿Por qué ha fallado el run 23317621040?","2026-03-26T14:02:45Z","https://github.com/Ka0s-Klaus/ka0s/issues/5072"
"","ka0score","¿Puedes hacerme un breve resumen indicando los puntos más fuertes de la plataforma Ka0s y redactar una breve descripción del proyecto de 15 líneas?

Requisitos:
- 5-8 bullets con puntos fuertes (claros y accionables).
- Descripción final: exactamente 15 líneas (una frase por línea).
- Incluye rutas concretas del repo como referencias.\n\n<- Si no puede, comenta un link directo para abrir PR manualmente ( pull/new/ < branch > ) rerun-strengths-15lines: 1773952070 -->",true,"2026-03-26T20:34:23Z",14,"2026-03-19T20:19:24Z",4104026544,"ka0s-agent;ka0s-agent-eval;ka0s-agent-promote-eval","",5067,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5067/reactions","closed","[AGENT-EVAL][GENERAL]: Fortalezas + descripción (15 líneas)","2026-03-26T20:34:23Z","https://github.com/Ka0s-Klaus/ka0s/issues/5067"
"","ka0score","¿Puedes hacerme un pequeño onboarding del proyecto Ka0s?

Contexto (para orientar):
- Quiero entender estructura del repo, docs (`core/docs`), workflows principales y cómo contribuir.
- Dame rutas concretas (archivos/carpeta) y una verificación mínima.\n\n<- Si no puede, comenta un link directo para abrir PR manualmente ( pull/new/ < branch > ) rerun-onboarding: 2026-03-19T20:13:05Z -->",true,"2026-03-26T20:34:23Z",14,"2026-03-19T20:03:39Z",4103961953,"ka0s-agent;ka0s-agent-eval;ka0s-agent-promote-eval","",5065,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5065/reactions","closed","[AGENT-EVAL][GENERAL]: Onboarding Ka0s","2026-03-26T20:34:23Z","https://github.com/Ka0s-Klaus/ka0s/issues/5065"
"","ka0score","### Suite
docs

### Mode
offline

### Pregunta
Documentación Ka0s:

¿Cómo creo un nuevo módulo en `core/docs/<modulo>/` y como se actualiza el índice/nav para que aparezca en el portal?

Dame:
- rutas exactas
- pasos mínimos
- verificación mínima antes de darlo por Done

### Debe contener (must_contain)
- core/docs/
- mkdocs.yml
- .github/scripts/update-docs-index.py
- core/docs/README.md
- deploy-docs-portal.yml\n\n<- Suite docs: añade asserts ( título + index.md rerun: 2026-03-19T15:58:04Z -->",true,"2026-03-26T20:34:22Z",16,"2026-03-19T15:37:07Z",4102522037,"ka0s-agent;ka0s-agent-eval;ka0s-agent-promote-eval;eval-suite:docs","",5053,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/5053/reactions","closed","[AGENT-EVAL][DOCS]: Crear módulo y publicar docs","2026-03-26T20:34:22Z","https://github.com/Ka0s-Klaus/ka0s/issues/5053"
"","jh0ny2k2","### Organización Ka0s Inc  ### Solicitante @ka0sc0re  ### Estado New  ### Impacto Service  ### Urgencia high  ### Servicio afectado {HOST.NAME}  ---  ### Descripción  Se detectó una alerta en el sistema de monitorización.  Trigger: {TRIGGER.NAME}   Severidad: {TRIGGER.SEVERITY}   Inicio: {EVENT.DATE} {EVENT.TIME}  Event ID: {EVENT.ID}   Último valor registrado: {ITEM.LASTVALUE1}  ---  ### Origen monitoring",false,"",5,"2026-02-24T15:45:14Z",3984432717,"incident;high;ka0s-agent","",4249,"","","+1=0;-1=0;confused=0;eyes=0;heart=0;hooray=0;laugh=0;rocket=0;total_count=0;url=https://api.github.com/repos/Ka0s-Klaus/ka0s/issues/4249/reactions","open"," [INCIDENT] Prueba completa desde Media Type","2026-03-27T13:09:59Z","https://github.com/Ka0s-Klaus/ka0s/issues/4249"
